customer_id,age,gender,city,signup_date,membership_type
CUST_01451,38,Male,Mumbai,2024-10-02,Basic
CUST_01452,27,Male,Mumbai,2024-12-10,Plus
CUST_01453,38,Male,Pune,2024-10-07,Premium
CUST_01454,38,Male,Delhi,2024-10-21,Plus
CUST_01455,34,Female,Bengaluru,2024-09-29,Basic
CUST_01456,36,Male,Delhi,2025-01-22,Premium
CUST_01457,37,Male,Bengaluru,2024-07-17,Plus
CUST_01458,23,Female,Kolkata,2025-03-31,Plus
CUST_01459,22,Female,Kochi,2024-12-20,Basic
CUST_01460,25,Male,Hyderabad,2024-10-24,Plus
CUST_01461,32,Male,Mumbai,2024-12-28,Basic
CUST_01462,29,Male,Bengaluru,2024-09-29,Plus
CUST_01463,23,Male,Bengaluru,2024-09-20,Basic
CUST_01464,37,Male,Jaipur,2024-10-22,Plus
CUST_01465,33,Female,Bengaluru,2025-03-14,Premium
CUST_01466,32,Female,Mumbai,2024-08-27,Basic
CUST_01467,29,Male,Kolkata,2024-12-01,Premium
CUST_01468,28,Male,Ahmedabad,2024-10-24,Basic
CUST_01469,24,Male,Mumbai,2025-03-23,Premium
CUST_01470,38,Male,Mumbai,2025-01-19,Plus
CUST_01471,25,Male,Delhi,2024-08-10,Plus
CUST_01472,33,Female,Kochi,2024-10-13,Plus
CUST_01473,44,Female,Delhi,2025-01-09,Premium
CUST_01474,28,Other,Mumbai,2025-02-22,Basic
CUST_01475,39,Female,Bengaluru,2025-02-06,Basic
CUST_01476,36,Male,Bengaluru,2024-09-06,Plus
CUST_01477,33,Female,Delhi,2025-01-13,Plus
CUST_01478,34,Male,Jaipur,2025-03-13,Plus
CUST_01479,30,Male,Ahmedabad,2024-11-16,Plus
CUST_01480,31,Female,Kochi,2024-11-26,Basic
CUST_01481,27,Male,Mumbai,2024-10-07,Plus
CUST_01482,31,Female,Pune,2024-09-14,Basic
CUST_01483,26,Male,Kolkata,2024-10-17,Basic
CUST_01484,39,Female,Delhi,2025-01-04,Basic
CUST_01485,18,Female,Hyderabad,2025-01-15,Basic
CUST_01486,35,Female,Mumbai,2024-12-01,Basic
CUST_01487,34,Female,Kolkata,2024-08-09,Basic
CUST_01488,33,Male,Chennai,2024-11-10,Plus
CUST_01489,39,Female,Jaipur,2024-11-09,Basic
CUST_01490,29,Female,Chennai,2024-09-22,Basic
CUST_01491,33,Female,Pune,2025-02-27,Basic
CUST_01492,18,Female,Delhi,2024-10-24,Basic
CUST_01493,28,Female,Pune,2024-10-17,Basic
CUST_01494,38,Female,Hyderabad,2025-02-06,Basic
CUST_01495,20,Female,Jaipur,2024-08-10,Plus
CUST_01496,32,Female,Delhi,2024-11-24,Plus
CUST_01497,26,Female,Chennai,2024-10-20,Plus
CUST_01498,30,Male,Delhi,2024-10-11,Basic
CUST_01499,26,Male,Chennai,2024-08-15,Basic
CUST_01500,21,Male,Chennai,2025-03-28,Premium
