order_id,customer_id,restaurant_id,order_timestamp,order_status,order_amount,tip_amount,items_count,payment_method,weather,traffic_condition
ORD_008680,CUST_01129,REST_0032,2025-03-02 21:35:53,Delivered,545.63,140.86,2,Wallet,Clear,Low
ORD_008681,CUST_00105,REST_0136,2025-03-10 08:55:00,Delivered,1250.94,71.19,4,UPI,Clear,Low
ORD_008682,CUST_01284,REST_0015,2025-02-11 13:57:39,Delivered,412.51,9.18,4,UPI,Clear,Medium
ORD_008683,CUST_01196,REST_0134,2025-04-29 19:53:22,Delivered,453.73,141.84,2,Credit Card,Cloudy,Low
ORD_008684,CUST_01163,REST_0009,2025-03-11 18:59:37,Delivered,3034.25,615.21,4,Wallet,Clear,Low
ORD_008685,CUST_00034,REST_0144,2025-01-07 11:01:05,Delivered,127.43,13.06,2,UPI,Clear,Low
ORD_008686,CUST_00794,REST_0143,2025-03-02 21:33:00,Delivered,880.45,18.33,2,UPI,Rain,High
ORD_008687,CUST_00083,REST_0145,2025-05-23 18:09:36,Delivered,181.62,110.97,2,UPI,Cloudy,Medium
ORD_008688,CUST_00828,REST_0130,2025-02-01 17:24:14,Delivered,420.45,84.45,2,UPI,Clear,Medium
ORD_008689,CUST_01082,REST_0125,2025-03-14 10:18:45,Delivered,223.38,29.72,1,UPI,Clear,Medium
ORD_008690,CUST_00186,REST_0117,2025-05-02 22:34:50,Delivered,1030.54,7.12,4,UPI,Clear,Medium
ORD_008691,CUST_01047,REST_0095,2025-04-17 18:37:05,Delivered,765.04,70.21,3,UPI,Clear,High
ORD_008692,CUST_00677,REST_0153,2025-06-28 19:11:49,Delivered,2532.54,171.83,4,UPI,Rain,Medium
ORD_008693,CUST_01218,REST_0127,2025-06-29 13:03:42,Delivered,775.16,119.55,2,UPI,Rain,Medium
ORD_008694,CUST_00803,REST_0004,2025-02-28 08:30:34,Delivered,1052.02,14.27,5,Debit Card,Rain,Medium
ORD_008695,CUST_00504,REST_0192,2025-01-04 12:14:41,Delivered,894.57,168.97,5,UPI,Clear,Medium
ORD_008696,CUST_00499,REST_0110,2025-03-26 12:47:31,Delivered,1282.35,83.78,7,Credit Card,Cloudy,High
ORD_008697,CUST_01349,REST_0162,2025-03-21 12:41:30,Delivered,1933.43,85.58,3,Credit Card,Clear,High
ORD_008698,CUST_00681,REST_0015,2025-06-02 18:02:20,Delivered,407.49,38.75,4,UPI,Clear,Medium
ORD_008699,CUST_00608,REST_0085,2025-03-08 16:31:48,Delivered,592.55,81.12,4,UPI,Clear,Medium
ORD_008700,CUST_00061,REST_0037,2025-04-04 13:12:33,Delivered,586.93,98.77,3,Debit Card,Clear,Medium
ORD_008701,CUST_00544,REST_0046,2025-04-22 19:17:31,Delivered,461.86,75.34,4,UPI,Clear,High
ORD_008702,CUST_01276,REST_0036,2025-05-22 20:42:16,Delivered,549.07,19.53,1,Wallet,Rain,Medium
ORD_008703,CUST_01144,REST_0011,2025-03-13 09:14:00,Delivered,497.14,41.24,5,Cash,Clear,High
ORD_008704,CUST_00333,REST_0178,2025-02-05 11:16:56,Delivered,1203.04,333.25,2,Wallet,Cloudy,Medium
ORD_008705,CUST_00619,REST_0042,2025-02-28 04:21:36,Delivered,215.54,13.45,5,Credit Card,Clear,Low
ORD_008706,CUST_00296,REST_0081,2025-05-06 11:14:11,Delivered,192.11,13.21,5,UPI,Clear,Low
ORD_008707,CUST_01433,REST_0057,2025-03-27 18:34:41,Delivered,1124.12,56.04,4,UPI,Cloudy,Medium
ORD_008708,CUST_00902,REST_0102,2025-05-24 11:42:48,Delivered,152.61,4.09,2,Cash,Cloudy,High
ORD_008709,CUST_01135,REST_0005,2025-03-19 17:15:39,Delivered,128.29,3.58,2,UPI,Cloudy,Medium
ORD_008710,CUST_01075,REST_0004,2025-04-17 22:14:35,Delivered,1755.6,21.41,6,UPI,Clear,High
ORD_008711,CUST_01312,REST_0149,2025-06-04 18:55:16,Failed,748.36,0.0,6,UPI,Cloudy,High
ORD_008712,CUST_01426,REST_0149,2025-05-22 19:26:53,Delivered,424.92,9.49,4,Wallet,Clear,Low
ORD_008713,CUST_00051,REST_0010,2025-03-29 22:44:34,Delivered,533.42,14.81,6,UPI,Clear,High
ORD_008714,CUST_01463,REST_0146,2025-03-09 14:03:33,Delivered,413.78,52.1,2,UPI,Clear,Medium
ORD_008715,CUST_01308,REST_0083,2025-06-17 16:00:00,Delivered,2156.38,189.73,2,Credit Card,Clear,Medium
ORD_008716,CUST_00572,REST_0154,2025-02-06 14:21:00,Delivered,1316.68,66.81,2,UPI,Clear,High
ORD_008717,CUST_01255,REST_0127,2025-05-23 14:01:09,Delivered,867.23,73.71,4,Debit Card,Clear,Low
ORD_008718,CUST_01108,REST_0185,2025-06-26 12:22:21,Delivered,402.84,159.85,4,UPI,Cloudy,Medium
ORD_008719,CUST_01190,REST_0129,2025-06-28 21:28:44,Delivered,340.65,61.58,2,Debit Card,Cloudy,Low
ORD_008720,CUST_00333,REST_0033,2025-06-10 22:00:17,Delivered,518.3,93.63,3,UPI,Clear,Low
ORD_008721,CUST_00979,REST_0065,2025-06-27 21:47:36,Delivered,300.5,42.79,4,Cash,Cloudy,High
ORD_008722,CUST_00040,REST_0142,2025-03-27 12:26:05,Delivered,80.0,19.19,1,UPI,Cloudy,Medium
ORD_008723,CUST_01273,REST_0109,2025-03-31 18:50:00,Delivered,462.71,19.98,3,UPI,Clear,High
ORD_008724,CUST_01428,REST_0127,2025-01-16 21:56:01,Delivered,1323.33,28.73,5,UPI,Heavy Rain,Medium
ORD_008725,CUST_01000,REST_0101,2025-06-14 07:20:12,Delivered,1214.13,252.2,5,UPI,Cloudy,Low
ORD_008726,CUST_00772,REST_0038,2025-04-25 09:47:06,Delivered,1296.39,19.53,4,Cash,Cloudy,High
ORD_008727,CUST_01092,REST_0178,2025-06-08 21:55:21,Delivered,1147.61,87.87,2,Debit Card,Clear,High
ORD_008728,CUST_00490,REST_0162,2025-03-04 11:43:38,Delivered,1211.85,432.92,2,Debit Card,Cloudy,Medium
ORD_008729,CUST_00945,REST_0014,2025-05-22 01:18:59,Delivered,297.56,27.28,4,UPI,Cloudy,Low
ORD_008730,CUST_01083,REST_0181,2025-03-18 22:35:13,Delivered,118.62,4.58,3,Wallet,Clear,Medium
ORD_008731,CUST_00217,REST_0087,2025-06-11 11:29:50,Cancelled,555.29,0.0,2,UPI,Rain,High
ORD_008732,CUST_00213,REST_0027,2025-05-27 14:20:18,Delivered,588.02,12.75,2,UPI,Clear,Medium
ORD_008733,CUST_01079,REST_0004,2025-04-28 20:39:03,Delivered,728.1,45.22,3,Debit Card,Rain,Medium
ORD_008734,CUST_00649,REST_0010,2025-03-26 20:42:28,Delivered,132.38,5.08,1,Debit Card,Cloudy,Medium
ORD_008735,CUST_01336,REST_0077,2025-04-29 08:16:33,Delivered,237.17,59.56,3,Debit Card,Clear,Medium
ORD_008736,CUST_00470,REST_0067,2025-02-19 12:57:00,Cancelled,154.62,0.0,2,Wallet,Clear,High
ORD_008737,CUST_00065,REST_0198,2025-05-29 20:03:21,Delivered,346.54,24.86,2,UPI,Clear,High
ORD_008738,CUST_00981,REST_0144,2025-03-12 12:10:21,Delivered,105.68,15.41,4,UPI,Clear,Medium
ORD_008739,CUST_01031,REST_0171,2025-06-06 09:26:46,Delivered,1633.87,373.68,4,UPI,Clear,Low
ORD_008740,CUST_00833,REST_0019,2025-03-25 13:14:45,Delivered,91.82,7.92,3,UPI,Clear,High
ORD_008741,CUST_01029,REST_0128,2025-06-05 14:50:02,Delivered,377.39,73.39,4,Wallet,Rain,High
ORD_008742,CUST_00790,REST_0083,2025-04-13 20:33:00,Delivered,1721.89,65.46,2,UPI,Clear,Medium
ORD_008743,CUST_01044,REST_0061,2025-03-30 12:05:44,Delivered,691.4,96.67,6,Wallet,Cloudy,Low
ORD_008744,CUST_00068,REST_0052,2025-03-09 17:25:13,Delivered,1628.11,337.43,3,UPI,Cloudy,Medium
ORD_008745,CUST_00550,REST_0089,2025-04-22 11:01:40,Delivered,746.87,77.99,4,UPI,Rain,High
ORD_008746,CUST_00318,REST_0004,2025-06-22 10:13:36,Delivered,778.2,200.4,4,UPI,Clear,Medium
ORD_008747,CUST_00152,REST_0053,2025-05-10 11:01:00,Delivered,352.46,54.63,2,UPI,Heavy Rain,High
ORD_008748,CUST_00354,REST_0186,2025-06-25 16:24:45,Delivered,245.87,30.94,3,UPI,Clear,Medium
ORD_008749,CUST_00287,REST_0108,2025-04-04 14:36:46,Delivered,169.66,10.72,2,Credit Card,Cloudy,Medium
ORD_008750,CUST_01460,REST_0045,2025-03-15 13:02:07,Delivered,335.91,64.09,2,UPI,Rain,High
ORD_008751,CUST_00432,REST_0043,2025-06-02 21:59:50,Delivered,977.01,26.25,3,Debit Card,Cloudy,High
ORD_008752,CUST_00350,REST_0134,2025-06-27 22:33:26,Delivered,951.66,323.36,3,UPI,Cloudy,Medium
ORD_008753,CUST_01252,REST_0074,2025-05-18 18:12:50,Delivered,505.02,29.48,1,UPI,Clear,High
ORD_008754,CUST_00629,REST_0081,2025-03-09 08:11:24,Failed,225.8,0.0,4,UPI,Clear,Medium
ORD_008755,CUST_00632,REST_0013,2025-06-26 22:01:08,Delivered,381.6,50.53,2,Wallet,Clear,High
ORD_008756,CUST_00668,REST_0035,2025-05-03 19:12:13,Delivered,397.68,48.47,4,UPI,Cloudy,Medium
ORD_008757,CUST_00625,REST_0048,2025-03-17 20:20:47,Delivered,254.88,14.48,2,Wallet,Rain,High
ORD_008758,CUST_00490,REST_0162,2025-04-24 15:02:21,Delivered,1261.09,278.45,2,UPI,Clear,Low
ORD_008759,CUST_00432,REST_0188,2025-03-14 22:41:52,Delivered,199.96,22.74,3,UPI,Clear,Medium
ORD_008760,CUST_01325,REST_0187,2025-04-28 21:36:05,Failed,80.0,0.0,1,UPI,Clear,Low
ORD_008761,CUST_00245,REST_0125,2025-05-22 12:17:57,Delivered,547.25,18.07,3,UPI,Clear,High
ORD_008762,CUST_00272,REST_0182,2025-05-01 22:28:02,Delivered,446.6,7.85,2,UPI,Clear,Severe
ORD_008763,CUST_00861,REST_0115,2025-03-31 18:13:00,Delivered,889.17,57.17,5,Credit Card,Rain,High
ORD_008764,CUST_00514,REST_0025,2025-06-15 18:40:08,Delivered,266.67,32.27,4,UPI,Cloudy,Low
ORD_008765,CUST_00632,REST_0081,2025-01-22 06:18:32,Delivered,162.44,12.13,3,UPI,Cloudy,Medium
ORD_008766,CUST_01210,REST_0116,2025-02-24 18:34:00,Delivered,215.24,20.69,3,Credit Card,Clear,Medium
ORD_008767,CUST_01357,REST_0052,2025-05-09 22:21:31,Cancelled,406.39,0.0,1,UPI,Cloudy,Low
ORD_008768,CUST_01186,REST_0082,2025-02-28 22:32:48,Delivered,177.69,34.72,1,Debit Card,Cloudy,Medium
ORD_008769,CUST_00356,REST_0168,2025-05-30 22:53:53,Delivered,1563.21,309.65,5,Wallet,Clear,Medium
ORD_008770,CUST_01470,REST_0190,2025-05-20 17:31:02,Delivered,905.21,80.23,1,UPI,Rain,High
ORD_008771,CUST_00542,REST_0049,2025-05-05 07:45:00,Delivered,818.84,80.19,3,Debit Card,Rain,Medium
ORD_008772,CUST_00255,REST_0081,2025-05-01 16:19:16,Delivered,80.0,4.83,2,UPI,Clear,High
ORD_008773,CUST_00753,REST_0137,2025-06-26 13:32:25,Delivered,2514.06,29.41,3,Wallet,Rain,Low
ORD_008774,CUST_01091,REST_0061,2025-03-24 10:12:00,Delivered,488.28,209.25,3,UPI,Clear,Low
ORD_008775,CUST_00127,REST_0117,2025-06-29 21:51:49,Delivered,1527.93,253.66,4,UPI,Clear,Medium
ORD_008776,CUST_00956,REST_0012,2025-01-14 16:25:45,Delivered,1257.54,53.62,3,Wallet,Cloudy,Medium
ORD_008777,CUST_01289,REST_0004,2025-05-02 18:26:39,Delivered,178.89,6.63,1,UPI,Rain,High
ORD_008778,CUST_00396,REST_0200,2025-03-09 12:26:42,Delivered,941.99,163.94,3,Debit Card,Clear,High
ORD_008779,CUST_01045,REST_0130,2025-02-08 12:17:51,Cancelled,477.16,0.0,3,UPI,Cloudy,Medium
ORD_008780,CUST_00598,REST_0126,2025-02-06 11:11:16,Delivered,518.01,63.41,4,UPI,Rain,Medium
ORD_008781,CUST_00620,REST_0129,2025-06-02 19:20:57,Delivered,895.62,78.31,4,Cash,Cloudy,Medium
ORD_008782,CUST_00423,REST_0110,2025-03-29 20:11:48,Delivered,599.21,132.41,4,Debit Card,Clear,Medium
ORD_008783,CUST_00942,REST_0175,2025-02-08 21:48:24,Delivered,365.04,49.13,2,Debit Card,Cloudy,Low
ORD_008784,CUST_00539,REST_0139,2025-06-11 12:15:31,Delivered,180.66,24.76,4,UPI,Cloudy,Low
ORD_008785,CUST_01246,REST_0135,2025-05-23 21:06:36,Delivered,402.42,94.01,3,UPI,Cloudy,Medium
ORD_008786,CUST_01446,REST_0073,2025-02-09 08:35:38,Delivered,235.51,17.93,1,UPI,Clear,Severe
ORD_008787,CUST_01404,REST_0012,2025-04-02 09:58:04,Delivered,994.53,42.77,2,Wallet,Clear,High
ORD_008788,CUST_00247,REST_0061,2025-05-26 14:54:07,Delivered,564.52,19.4,5,Debit Card,Clear,High
ORD_008789,CUST_00022,REST_0009,2025-01-20 23:26:28,Delivered,1259.31,160.02,2,Debit Card,Cloudy,Low
ORD_008790,CUST_00660,REST_0004,2025-06-02 10:18:01,Cancelled,384.76,0.0,2,UPI,Cloudy,High
ORD_008791,CUST_01097,REST_0063,2025-04-16 20:57:01,Delivered,177.02,14.66,2,UPI,Rain,Medium
ORD_008792,CUST_01466,REST_0062,2025-01-07 19:32:10,Delivered,1385.61,156.01,3,UPI,Clear,High
ORD_008793,CUST_01176,REST_0028,2025-04-14 14:09:48,Delivered,415.83,40.86,3,UPI,Cloudy,Low
ORD_008794,CUST_00874,REST_0095,2025-04-22 19:27:00,Delivered,1121.81,388.98,4,UPI,Clear,Medium
ORD_008795,CUST_00041,REST_0013,2025-03-29 10:16:00,Delivered,114.31,7.0,1,Credit Card,Clear,Low
ORD_008796,CUST_01239,REST_0088,2025-06-30 14:56:41,Cancelled,163.71,0.0,3,Wallet,Cloudy,Low
ORD_008797,CUST_00266,REST_0105,2025-03-06 12:05:31,Failed,1409.43,0.0,7,UPI,Clear,Medium
ORD_008798,CUST_00085,REST_0184,2025-02-08 13:20:36,Delivered,1298.34,205.21,2,Wallet,Clear,Low
ORD_008799,CUST_01277,REST_0005,2025-01-12 19:54:14,Delivered,80.0,1.86,1,Debit Card,Cloudy,High
ORD_008800,CUST_00852,REST_0032,2025-05-29 11:35:16,Delivered,598.76,69.73,2,Debit Card,Clear,Medium
ORD_008801,CUST_00196,REST_0097,2025-06-23 08:44:21,Delivered,279.36,39.9,3,Credit Card,Clear,Medium
ORD_008802,CUST_00577,REST_0037,2025-05-18 22:53:11,Delivered,922.22,67.84,4,UPI,Rain,High
ORD_008803,CUST_00131,REST_0200,2025-04-27 13:21:42,Delivered,1453.47,468.82,4,UPI,Clear,Medium
ORD_008804,CUST_00962,REST_0064,2025-03-27 22:05:45,Failed,5000.0,0.0,8,Debit Card,Cloudy,Severe
ORD_008805,CUST_00425,REST_0135,2025-06-29 19:05:08,Delivered,130.45,30.01,1,Wallet,Clear,Low
ORD_008806,CUST_01302,REST_0117,2025-06-06 18:50:12,Delivered,456.09,50.89,2,UPI,Cloudy,High
ORD_008807,CUST_00534,REST_0161,2025-01-27 18:45:33,Delivered,1069.09,105.28,3,Credit Card,Rain,High
ORD_008808,CUST_00746,REST_0162,2025-01-25 12:27:54,Delivered,2485.16,131.24,4,Wallet,Clear,Medium
ORD_008809,CUST_00097,REST_0139,2025-06-03 21:51:38,Delivered,279.23,21.43,5,UPI,Clear,Low
ORD_008810,CUST_00415,REST_0168,2025-01-03 18:14:07,Delivered,1431.17,148.06,5,Credit Card,Rain,Medium
ORD_008811,CUST_01021,REST_0074,2025-06-05 21:15:56,Delivered,1571.1,474.32,3,Debit Card,Cloudy,Low
ORD_008812,CUST_01107,REST_0032,2025-02-03 18:23:28,Delivered,503.03,41.51,3,Debit Card,Clear,Medium
ORD_008813,CUST_00367,REST_0020,2025-01-04 13:37:02,Delivered,236.53,12.9,3,UPI,Cloudy,High
ORD_008814,CUST_00759,REST_0026,2025-05-10 19:27:11,Delivered,781.82,16.81,3,UPI,Clear,High
ORD_008815,CUST_01227,REST_0193,2025-05-05 13:49:40,Delivered,112.89,2.77,2,UPI,Rain,High
ORD_008816,CUST_00568,REST_0005,2025-04-05 21:31:21,Delivered,138.87,4.53,3,Wallet,Clear,Medium
ORD_008817,CUST_00203,REST_0101,2025-05-11 14:55:54,Delivered,409.51,34.44,2,Wallet,Clear,Severe
ORD_008818,CUST_00649,REST_0008,2025-05-20 11:13:07,Delivered,729.6,106.64,3,Wallet,Rain,Severe
ORD_008819,CUST_00906,REST_0128,2025-03-13 21:10:00,Delivered,421.79,14.78,4,Cash,Clear,Severe
ORD_008820,CUST_00011,REST_0183,2025-04-22 17:51:09,Delivered,256.59,26.12,2,UPI,Clear,Medium
ORD_008821,CUST_00522,REST_0184,2025-02-09 22:54:09,Delivered,2867.77,421.55,3,Wallet,Cloudy,Low
ORD_008822,CUST_00917,REST_0200,2025-06-28 12:53:39,Delivered,1042.67,111.26,5,Debit Card,Cloudy,High
ORD_008823,CUST_01429,REST_0131,2025-05-29 19:28:30,Cancelled,819.02,0.0,3,UPI,Clear,Low
ORD_008824,CUST_00613,REST_0083,2025-06-23 19:42:30,Delivered,4299.94,381.74,4,Wallet,Rain,Medium
ORD_008825,CUST_00247,REST_0134,2025-06-18 12:01:55,Delivered,1020.53,223.93,4,UPI,Cloudy,Medium
ORD_008826,CUST_00804,REST_0027,2025-05-29 19:12:18,Delivered,2033.15,478.25,6,UPI,Clear,Low
ORD_008827,CUST_00431,REST_0123,2025-06-10 14:58:39,Delivered,637.22,51.23,4,Credit Card,Clear,Medium
ORD_008828,CUST_00324,REST_0139,2025-02-18 14:57:18,Delivered,198.19,8.25,4,UPI,Clear,Low
ORD_008829,CUST_00891,REST_0189,2025-03-12 22:24:21,Delivered,254.68,12.8,3,Wallet,Clear,High
ORD_008830,CUST_01374,REST_0091,2025-06-27 13:36:49,Delivered,287.69,12.12,4,Debit Card,Cloudy,High
ORD_008831,CUST_01252,REST_0183,2025-05-03 13:41:06,Delivered,855.15,177.55,6,Credit Card,Cloudy,Medium
ORD_008832,CUST_00274,REST_0074,2025-06-29 23:39:57,Delivered,1325.88,117.98,2,UPI,Clear,Low
ORD_008833,CUST_01151,REST_0142,2025-01-24 12:20:39,Delivered,152.5,34.63,2,UPI,Rain,Medium
ORD_008834,CUST_00348,REST_0133,2025-05-28 11:58:19,Delivered,1038.31,179.29,4,UPI,Clear,Low
ORD_008835,CUST_00438,REST_0129,2025-05-26 18:52:21,Delivered,270.39,13.86,1,UPI,Clear,Low
ORD_008836,CUST_01381,REST_0199,2025-02-21 13:57:44,Delivered,83.65,8.18,1,UPI,Cloudy,High
ORD_008837,CUST_01368,REST_0014,2025-06-05 23:37:22,Delivered,242.02,43.49,2,UPI,Cloudy,Medium
ORD_008838,CUST_00254,REST_0188,2025-03-18 13:04:18,Delivered,128.57,7.89,2,Debit Card,Clear,High
ORD_008839,CUST_00098,REST_0100,2025-05-29 01:13:35,Delivered,769.2,69.28,4,Wallet,Rain,High
ORD_008840,CUST_00442,REST_0009,2025-03-11 20:28:28,Delivered,521.1,81.77,1,UPI,Clear,Medium
ORD_008841,CUST_00877,REST_0011,2025-01-02 09:11:21,Delivered,152.52,52.57,2,Debit Card,Clear,Medium
ORD_008842,CUST_01318,REST_0136,2025-05-12 22:05:02,Delivered,1073.83,76.65,3,Credit Card,Rain,Medium
ORD_008843,CUST_00182,REST_0082,2025-03-18 15:34:25,Delivered,591.24,200.53,3,UPI,Cloudy,Low
ORD_008844,CUST_00622,REST_0004,2025-04-26 18:03:33,Delivered,516.32,104.18,2,UPI,Clear,Medium
ORD_008845,CUST_00409,REST_0113,2025-04-11 20:56:36,Delivered,197.71,22.19,2,Wallet,Rain,Medium
ORD_008846,CUST_00023,REST_0186,2025-05-14 21:40:38,Delivered,80.0,17.74,1,UPI,Heavy Rain,High
ORD_008847,CUST_01184,REST_0139,2025-05-13 19:16:18,Delivered,198.79,13.29,3,Debit Card,Cloudy,Low
ORD_008848,CUST_01221,REST_0039,2025-04-19 22:54:08,Delivered,590.07,64.77,2,Debit Card,Rain,Severe
ORD_008849,CUST_00334,REST_0095,2025-05-12 18:09:31,Delivered,295.92,88.42,1,UPI,Cloudy,Medium
ORD_008850,CUST_00230,REST_0101,2025-05-09 20:16:51,Delivered,826.52,9.07,3,UPI,Cloudy,High
ORD_008851,CUST_00220,REST_0156,2025-05-08 11:56:14,Delivered,1357.3,84.77,5,Credit Card,Clear,Medium
ORD_008852,CUST_00699,REST_0020,2025-04-28 12:32:04,Delivered,241.44,33.19,3,Cash,Rain,Medium
ORD_008853,CUST_00372,REST_0016,2025-06-29 22:33:52,Delivered,712.49,96.75,4,UPI,Clear,Medium
ORD_008854,CUST_00770,REST_0108,2025-04-29 14:31:01,Delivered,302.5,5.68,3,Debit Card,Clear,Medium
ORD_008855,CUST_00575,REST_0166,2025-03-21 15:52:11,Delivered,114.87,17.23,1,UPI,Clear,High
ORD_008856,CUST_00318,REST_0113,2025-05-04 21:55:15,Delivered,90.0,2.93,1,UPI,Clear,Medium
ORD_008857,CUST_01129,REST_0095,2025-02-14 19:52:08,Delivered,737.91,24.81,3,UPI,Cloudy,Medium
ORD_008858,CUST_00229,REST_0035,2025-03-31 17:12:00,Delivered,1163.99,100.03,6,UPI,Clear,High
ORD_008859,CUST_01198,REST_0068,2025-01-20 10:22:51,Delivered,1374.42,292.8,4,Debit Card,Clear,Medium
ORD_008860,CUST_00845,REST_0015,2025-03-23 19:42:00,Delivered,393.84,52.97,3,Credit Card,Clear,Medium
ORD_008861,CUST_01248,REST_0068,2025-01-05 19:39:28,Delivered,863.51,61.54,3,UPI,Clear,Low
ORD_008862,CUST_00008,REST_0188,2025-04-14 18:27:00,Cancelled,305.95,0.0,4,UPI,Clear,Low
ORD_008863,CUST_01126,REST_0082,2025-06-08 12:52:44,Delivered,944.37,22.29,5,Debit Card,Cloudy,High
ORD_008864,CUST_00079,REST_0161,2025-06-19 12:37:50,Delivered,785.21,21.74,2,Credit Card,Clear,High
ORD_008865,CUST_01427,REST_0089,2025-04-09 16:08:00,Delivered,546.27,111.89,3,UPI,Clear,Medium
ORD_008866,CUST_01058,REST_0136,2025-03-10 16:31:00,Delivered,775.4,85.9,3,Credit Card,Cloudy,High
ORD_008867,CUST_00481,REST_0182,2025-02-18 21:42:19,Delivered,598.78,144.29,2,Wallet,Clear,Low
ORD_008868,CUST_00481,REST_0049,2025-03-23 08:23:32,Delivered,1026.31,37.74,3,Credit Card,Rain,High
ORD_008869,CUST_01295,REST_0139,2025-01-17 20:24:07,Delivered,465.36,134.95,7,UPI,Clear,Medium
ORD_008870,CUST_01356,REST_0099,2025-04-17 22:28:11,Delivered,346.56,57.82,1,Debit Card,Clear,Medium
ORD_008871,CUST_01339,REST_0045,2025-04-10 11:25:21,Delivered,554.59,141.86,4,Wallet,Clear,Low
ORD_008872,CUST_01214,REST_0174,2025-02-22 19:52:48,Delivered,358.03,69.73,3,Credit Card,Clear,Low
ORD_008873,CUST_01229,REST_0024,2025-02-17 20:14:46,Delivered,1532.27,66.2,6,Credit Card,Rain,Low
ORD_008874,CUST_00863,REST_0093,2025-06-10 20:57:16,Delivered,503.81,152.36,5,Wallet,Rain,Medium
ORD_008875,CUST_00044,REST_0194,2025-02-13 21:42:50,Cancelled,144.03,0.0,3,UPI,Clear,Low
ORD_008876,CUST_00133,REST_0043,2025-04-10 08:48:00,Delivered,438.54,70.02,2,UPI,Clear,Medium
ORD_008877,CUST_00980,REST_0139,2025-04-12 18:46:09,Delivered,126.08,4.46,2,UPI,Rain,High
ORD_008878,CUST_00600,REST_0132,2025-01-28 17:27:21,Delivered,369.57,2.52,2,UPI,Heavy Rain,High
ORD_008879,CUST_00854,REST_0129,2025-04-12 22:51:51,Delivered,606.63,82.46,3,UPI,Cloudy,High
ORD_008880,CUST_00350,REST_0086,2025-02-07 13:27:44,Cancelled,1247.72,0.0,6,Credit Card,Heavy Rain,Medium
ORD_008881,CUST_00980,REST_0063,2025-03-22 10:51:00,Delivered,435.51,43.0,4,UPI,Clear,Medium
ORD_008882,CUST_00367,REST_0065,2025-04-03 13:51:03,Delivered,204.61,31.79,3,UPI,Cloudy,Low
ORD_008883,CUST_00694,REST_0051,2025-05-11 11:07:55,Delivered,435.25,16.65,4,Debit Card,Clear,Medium
ORD_008884,CUST_00721,REST_0089,2025-04-20 18:11:35,Delivered,177.26,42.63,1,Wallet,Clear,Medium
ORD_008885,CUST_00267,REST_0180,2025-05-30 21:44:15,Delivered,277.7,28.8,4,UPI,Cloudy,High
ORD_008886,CUST_01316,REST_0055,2025-01-11 19:24:25,Delivered,564.06,24.79,3,UPI,Clear,Medium
ORD_008887,CUST_00792,REST_0030,2025-06-08 20:25:24,Delivered,173.63,33.02,2,UPI,Clear,Low
ORD_008888,CUST_01303,REST_0050,2025-01-11 08:41:51,Delivered,502.3,155.93,2,Credit Card,Clear,Low
ORD_008889,CUST_00396,REST_0029,2025-06-15 22:28:06,Delivered,224.53,28.22,1,UPI,Cloudy,High
ORD_008890,CUST_00259,REST_0142,2025-06-26 20:53:24,Delivered,218.92,18.38,3,UPI,Cloudy,Medium
ORD_008891,CUST_00029,REST_0148,2025-05-12 21:24:07,Delivered,2779.79,450.11,5,UPI,Cloudy,Medium
ORD_008892,CUST_00143,REST_0124,2025-02-01 20:10:55,Delivered,515.36,47.05,5,Wallet,Clear,Medium
ORD_008893,CUST_00224,REST_0089,2025-02-06 21:35:53,Delivered,277.21,20.75,2,Debit Card,Rain,Medium
ORD_008894,CUST_00121,REST_0197,2025-01-17 16:33:00,Delivered,240.98,8.42,2,UPI,Clear,High
ORD_008895,CUST_01347,REST_0190,2025-06-11 19:55:46,Delivered,4361.93,1000.0,5,Debit Card,Rain,Medium
ORD_008896,CUST_01368,REST_0064,2025-03-13 18:13:29,Delivered,2742.97,157.47,3,UPI,Rain,High
ORD_008897,CUST_01408,REST_0194,2025-05-26 18:35:20,Failed,121.1,0.0,2,UPI,Cloudy,Medium
ORD_008898,CUST_01441,REST_0007,2025-06-30 20:54:32,Delivered,2132.17,107.66,2,UPI,Clear,Medium
ORD_008899,CUST_00741,REST_0120,2025-05-31 11:04:14,Delivered,839.72,67.92,6,UPI,Clear,Medium
ORD_008900,CUST_00798,REST_0018,2025-06-07 12:58:39,Delivered,1394.13,207.44,4,UPI,Clear,Medium
ORD_008901,CUST_00199,REST_0171,2025-04-02 16:37:24,Delivered,1807.1,650.52,2,UPI,Clear,Medium
ORD_008902,CUST_00208,REST_0073,2025-04-02 18:18:30,Cancelled,734.48,0.0,3,UPI,Clear,Medium
ORD_008903,CUST_01160,REST_0063,2025-06-28 12:18:37,Cancelled,131.87,0.0,2,UPI,Clear,Medium
ORD_008904,CUST_01285,REST_0023,2025-02-01 20:57:36,Delivered,261.21,54.48,2,UPI,Cloudy,Low
ORD_008905,CUST_01178,REST_0079,2025-06-03 21:40:24,Delivered,793.69,101.69,3,Debit Card,Clear,Medium
ORD_008906,CUST_01251,REST_0157,2025-06-24 13:56:56,Delivered,822.21,48.44,4,Wallet,Cloudy,Medium
ORD_008907,CUST_00416,REST_0008,2025-03-02 18:55:31,Delivered,190.44,32.74,1,Credit Card,Clear,Medium
ORD_008908,CUST_00702,REST_0019,2025-04-22 14:25:03,Delivered,119.83,13.39,3,Wallet,Clear,Medium
