customer_id,total_orders,average_order_value,total_spending,ordering_frequency,average_rating_given,weekend_orders,late_night_orders,customer_cluster,customer_segment,dbscan_cluster
CUST_00703,9.0,1345.5366666666666,12109.83,1.8,3.2857142857142856,1.0,1.0,1,Frequent High-Value Customers,-1
CUST_00704,3.0,463.46999999999997,1390.4099999999999,1.5,5.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00705,2.0,461.83,923.66,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00706,15.0,743.8933333333333,11158.4,3.0,3.923076923076923,5.0,1.0,1,Frequent High-Value Customers,-1
CUST_00707,3.0,260.4866666666667,781.46,1.5,3.3333333333333335,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00708,7.0,322.58,2258.06,1.75,3.3333333333333335,2.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00709,8.0,719.3199999999999,5754.5599999999995,2.0,3.25,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00710,6.0,488.3666666666666,2930.2,1.5,4.25,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00711,2.0,380.015,760.03,1.0,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00712,7.0,945.79,6620.53,1.75,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00713,4.0,643.995,2575.98,1.3333333333333333,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00714,7.0,1514.7442857142858,10603.210000000001,1.75,4.2,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00715,2.0,662.745,1325.49,1.0,3.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00716,8.0,701.5862500000001,5612.6900000000005,2.6666666666666665,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00717,2.0,783.5999999999999,1567.1999999999998,1.0,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00718,8.0,1190.5925,9524.74,2.0,4.333333333333333,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00719,4.0,718.8025,2875.21,1.0,4.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00720,3.0,423.58,1270.74,1.0,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00721,4.0,951.3375,3805.35,2.0,5.0,1.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00722,9.0,614.7533333333333,5532.78,1.8,4.0,2.0,3.0,1,Frequent High-Value Customers,0
CUST_00723,3.0,304.9433333333333,914.8299999999999,1.0,4.666666666666667,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00724,7.0,673.5,4714.5,2.3333333333333335,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00725,6.0,706.9066666666666,4241.44,1.5,4.25,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00726,12.0,991.2466666666666,11894.96,4.0,3.9166666666666665,5.0,3.0,1,Frequent High-Value Customers,-1
CUST_00727,3.0,205.06000000000003,615.1800000000001,1.5,5.0,1.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00728,3.0,547.98,1643.94,1.0,3.5,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00729,6.0,550.8033333333334,3304.82,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00730,5.0,322.902,1614.51,1.6666666666666667,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00731,3.0,289.9633333333333,869.89,1.5,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00732,7.0,613.4,4293.8,1.1666666666666667,4.2,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00733,8.0,1092.29375,8738.35,2.0,3.2,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00734,4.0,483.5725,1934.29,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00735,4.0,1056.425,4225.7,2.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00736,10.0,403.544,4035.44,2.0,4.142857142857143,6.0,1.0,1,Frequent High-Value Customers,-1
CUST_00737,7.0,919.0,6433.0,1.75,3.8,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00738,5.0,1032.196,5160.98,1.25,3.75,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00739,4.0,414.2375,1656.95,2.0,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00740,5.0,437.564,2187.82,1.25,4.4,2.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00741,6.0,474.7483333333334,2848.4900000000002,1.2,4.2,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00742,9.0,441.77222222222224,3975.9500000000003,1.8,3.8,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00743,8.0,623.6775,4989.42,1.6,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00744,6.0,1360.2016666666666,8161.21,1.5,3.8,1.0,2.0,1,Frequent High-Value Customers,-1
CUST_00745,12.0,755.8941666666666,9070.73,2.0,4.166666666666667,5.0,0.0,1,Frequent High-Value Customers,0
CUST_00746,12.0,1455.9958333333334,17471.95,2.4,4.454545454545454,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00747,6.0,1058.0466666666666,6348.28,3.0,4.166666666666667,0.0,0.0,1,Frequent High-Value Customers,-1
CUST_00748,5.0,430.71000000000004,2153.55,1.6666666666666667,3.6666666666666665,4.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00749,5.0,825.674,4128.37,1.6666666666666667,4.4,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00750,6.0,445.175,2671.05,1.5,4.25,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00751,8.0,1611.805,12894.44,2.6666666666666665,3.6666666666666665,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00752,10.0,918.7149999999999,9187.15,2.0,3.7142857142857144,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00753,8.0,715.0225,5720.18,2.0,4.0,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00754,1.0,206.66,206.66,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00755,4.0,789.075,3156.3,1.3333333333333333,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00756,7.0,560.7614285714286,3925.33,1.4,3.8333333333333335,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00757,6.0,521.735,3130.4100000000003,1.5,4.4,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00758,9.0,828.8588888888889,7459.7300000000005,1.5,3.857142857142857,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00759,7.0,1445.3528571428574,10117.470000000001,1.4,3.8333333333333335,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00760,6.0,601.9133333333334,3611.4800000000005,1.5,4.2,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00761,3.0,898.8100000000001,2696.4300000000003,1.5,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00762,9.0,1053.9677777777779,9485.710000000001,1.8,4.285714285714286,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00763,8.0,1131.4550000000002,9051.640000000001,1.6,4.333333333333333,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00764,11.0,1001.9227272727272,11021.15,1.8333333333333333,4.25,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00765,3.0,1474.4399999999998,4423.32,3.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00766,4.0,675.2249999999999,2700.8999999999996,1.0,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00767,4.0,671.3774999999999,2685.5099999999998,1.0,3.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00768,12.0,878.2416666666667,10538.9,3.0,3.6666666666666665,7.0,2.0,1,Frequent High-Value Customers,-1
CUST_00769,8.0,868.24625,6945.97,2.0,4.166666666666667,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00770,7.0,1060.3257142857142,7422.28,1.75,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00771,4.0,423.0725,1692.29,1.3333333333333333,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00772,9.0,792.3555555555555,7131.2,1.8,3.875,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00773,4.0,1406.12,5624.48,1.3333333333333333,4.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00774,6.0,717.1083333333335,4302.650000000001,2.0,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00775,6.0,505.205,3031.23,2.0,4.0,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00776,5.0,1392.674,6963.37,1.25,4.0,3.0,2.0,1,Frequent High-Value Customers,-1
CUST_00777,4.0,507.4625,2029.85,2.0,4.25,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00778,5.0,280.922,1404.6100000000001,1.6666666666666667,4.051247275223099,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00779,6.0,597.92,3587.52,1.5,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00780,10.0,519.918,5199.18,2.0,4.444444444444445,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00781,8.0,762.84875,6102.79,1.6,3.857142857142857,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00782,1.0,772.27,772.27,1.0,5.0,0.0,0.0,0,Occasional Moderate-Value Customers,1
CUST_00783,6.0,642.34,3854.04,1.5,4.0,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00784,1.0,2466.51,2466.51,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00785,6.0,383.5166666666667,2301.1000000000004,1.5,4.2,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00786,10.0,907.2450000000001,9072.45,2.0,3.888888888888889,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00787,8.0,851.705,6813.64,2.0,4.666666666666667,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00788,6.0,1116.2716666666668,6697.63,2.0,4.0,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00789,7.0,818.3028571428571,5728.12,1.75,4.5,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00790,10.0,824.631,8246.31,1.6666666666666667,3.857142857142857,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00791,7.0,1120.27,7841.889999999999,1.4,3.8333333333333335,2.0,4.0,1,Frequent High-Value Customers,-1
CUST_00792,11.0,808.37,8892.07,2.75,4.25,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00793,4.0,320.9575,1283.83,1.3333333333333333,3.75,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00794,12.0,777.2516666666667,9327.02,3.0,4.285714285714286,4.0,1.0,1,Frequent High-Value Customers,-1
CUST_00795,4.0,1370.8425,5483.37,1.0,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00796,11.0,767.3127272727273,8440.44,2.2,4.111111111111111,1.0,3.0,1,Frequent High-Value Customers,0
CUST_00797,7.0,379.7,2657.9,1.75,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00798,12.0,739.5724999999999,8874.869999999999,2.4,4.0,4.0,3.0,1,Frequent High-Value Customers,-1
CUST_00799,5.0,722.494,3612.4700000000003,1.6666666666666667,3.75,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00800,11.0,902.0018181818182,9922.02,2.2,4.285714285714286,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00801,5.0,852.3880000000001,4261.9400000000005,1.6666666666666667,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00802,4.0,625.81,2503.24,1.0,3.6666666666666665,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00803,8.0,720.42,5763.36,1.6,4.333333333333333,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00804,4.0,1118.285,4473.14,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00805,1.0,162.44,162.44,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00806,7.0,803.78,5626.46,2.3333333333333335,4.75,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00807,6.0,458.5083333333334,2751.05,1.5,4.5,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00808,12.0,1860.4716666666666,22325.66,2.4,4.3,3.0,2.0,1,Frequent High-Value Customers,-1
CUST_00809,10.0,911.6709999999999,9116.71,2.5,4.428571428571429,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00810,4.0,727.325,2909.3,1.3333333333333333,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00811,10.0,480.802,4808.02,1.6666666666666667,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00812,7.0,965.1414285714285,6755.99,1.75,3.8,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00813,8.0,407.00874999999996,3256.0699999999997,2.0,4.428571428571429,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00814,4.0,666.3075,2665.23,1.3333333333333333,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00815,7.0,947.7700000000001,6634.39,1.1666666666666667,4.166666666666667,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00816,12.0,667.3908333333334,8008.6900000000005,2.4,3.7777777777777777,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00817,7.0,1685.2714285714285,11796.9,1.75,4.0,2.0,2.0,1,Frequent High-Value Customers,-1
CUST_00818,2.0,1427.355,2854.71,1.0,5.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00819,5.0,489.89399999999995,2449.47,1.25,3.75,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00820,6.0,744.0883333333335,4464.530000000001,3.0,4.25,1.0,3.0,1,Frequent High-Value Customers,-1
CUST_00821,8.0,460.38625,3683.09,2.0,4.25,1.0,3.0,1,Frequent High-Value Customers,0
CUST_00822,9.0,626.6477777777777,5639.83,1.8,4.2,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00823,4.0,1077.42,4309.68,1.3333333333333333,5.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00824,3.0,1363.2633333333333,4089.79,1.5,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00825,4.0,634.325,2537.3,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00826,7.0,1032.9914285714285,7230.94,1.75,3.7142857142857144,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00827,5.0,406.732,2033.66,1.25,3.75,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00828,2.0,550.73,1101.46,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00829,8.0,922.5925,7380.74,1.6,4.142857142857143,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00830,8.0,476.20625,3809.65,1.6,4.5,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00831,5.0,761.222,3806.11,1.6666666666666667,4.0,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00832,8.0,410.15625,3281.25,1.6,3.8,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00833,10.0,394.87399999999997,3948.74,2.0,3.875,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00834,4.0,258.915,1035.66,4.0,4.0,3.0,0.0,1,Frequent High-Value Customers,-1
CUST_00835,5.0,1186.01,5930.05,1.6666666666666667,4.4,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00836,5.0,569.754,2848.77,1.25,4.4,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00837,8.0,354.125,2833.0,1.6,3.8333333333333335,4.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00838,9.0,610.2666666666667,5492.4,3.0,4.285714285714286,1.0,1.0,1,Frequent High-Value Customers,-1
CUST_00839,4.0,1306.8075000000001,5227.2300000000005,2.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00840,9.0,720.3433333333334,6483.09,2.25,3.875,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00841,2.0,424.46500000000003,848.9300000000001,1.0,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00842,7.0,762.0985714285715,5334.6900000000005,2.3333333333333335,4.285714285714286,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00843,6.0,559.3833333333333,3356.3,3.0,4.2,4.0,1.0,1,Frequent High-Value Customers,-1
CUST_00844,12.0,1274.0775,15288.93,3.0,4.0,0.0,0.0,1,Frequent High-Value Customers,-1
CUST_00845,9.0,525.8544444444444,4732.69,3.0,4.6,5.0,1.0,1,Frequent High-Value Customers,-1
CUST_00846,8.0,1499.96,11999.68,2.6666666666666665,3.5,2.0,1.0,1,Frequent High-Value Customers,-1
CUST_00847,3.0,344.53,1033.59,1.5,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00848,9.0,1153.9888888888888,10385.9,1.5,3.857142857142857,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00849,5.0,856.016,4280.08,1.25,4.2,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00850,9.0,486.5222222222222,4378.7,2.25,4.333333333333333,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00851,9.0,481.06888888888886,4329.62,1.8,4.285714285714286,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00852,8.0,783.3475000000001,6266.780000000001,2.0,4.6,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00853,7.0,898.6357142857144,6290.450000000001,1.75,4.0,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00854,11.0,654.2781818181818,7197.0599999999995,1.8333333333333333,4.25,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00855,4.0,380.49,1521.96,1.3333333333333333,3.6666666666666665,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00856,2.0,731.345,1462.69,1.0,4.051247275223099,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00857,8.0,565.55625,4524.45,2.0,3.857142857142857,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00858,12.0,364.3625,4372.35,2.0,4.2,5.0,1.0,1,Frequent High-Value Customers,-1
CUST_00859,9.0,689.0533333333333,6201.48,2.25,4.5,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00860,9.0,614.1966666666667,5527.77,2.25,4.142857142857143,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00861,8.0,805.2925,6442.34,4.0,3.7142857142857144,0.0,0.0,1,Frequent High-Value Customers,-1
CUST_00862,11.0,603.1527272727272,6634.68,1.8333333333333333,4.2,7.0,2.0,1,Frequent High-Value Customers,-1
CUST_00863,10.0,366.30699999999996,3663.0699999999997,2.5,3.75,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00864,5.0,1150.6799999999998,5753.4,1.6666666666666667,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00865,4.0,831.2675,3325.07,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00866,11.0,723.2818181818183,7956.1,1.8333333333333333,4.0,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00867,6.0,582.4483333333334,3494.69,1.5,3.6,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00868,4.0,601.3925,2405.57,1.3333333333333333,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00869,6.0,1708.0183333333334,10248.11,1.5,3.5,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00870,12.0,519.5416666666666,6234.5,2.0,4.0,6.0,0.0,1,Frequent High-Value Customers,-1
CUST_00871,6.0,509.8433333333333,3059.06,1.5,4.0,2.0,3.0,0,Occasional Moderate-Value Customers,0
CUST_00872,7.0,309.6857142857143,2167.8,1.4,4.2,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00873,6.0,271.2,1627.2,1.5,3.8,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00874,6.0,631.9533333333334,3791.7200000000003,6.0,3.8333333333333335,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00875,2.0,260.84499999999997,521.6899999999999,1.0,3.0,0.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00876,3.0,393.2166666666667,1179.65,1.5,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00877,12.0,607.1308333333334,7285.570000000001,2.0,4.333333333333333,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00878,10.0,612.077,6120.7699999999995,2.5,3.5714285714285716,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00879,2.0,2492.825,4985.65,1.0,3.5,0.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00880,7.0,858.1285714285715,6006.900000000001,1.75,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00881,9.0,378.65777777777777,3407.92,1.5,3.875,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00882,3.0,1896.6866666666665,5690.0599999999995,1.0,4.333333333333333,0.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00883,5.0,793.5200000000001,3967.6000000000004,1.25,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00884,6.0,431.1016666666667,2586.61,1.5,3.8333333333333335,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00885,10.0,468.21400000000006,4682.14,2.5,4.125,5.0,0.0,1,Frequent High-Value Customers,0
CUST_00886,2.0,688.665,1377.33,1.0,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00887,9.0,633.4011111111112,5700.610000000001,2.25,4.333333333333333,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00888,7.0,1291.5285714285715,9040.7,1.4,4.166666666666667,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00889,5.0,339.278,1696.39,1.6666666666666667,3.8,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00890,6.0,923.6216666666668,5541.7300000000005,1.2,3.8,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00891,8.0,1265.4325000000001,10123.460000000001,1.6,3.857142857142857,1.0,3.0,1,Frequent High-Value Customers,-1
CUST_00892,5.0,706.258,3531.29,1.6666666666666667,4.6,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00893,7.0,1716.2114285714285,12013.48,2.3333333333333335,4.666666666666667,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00894,5.0,352.68,1763.4,1.0,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00895,11.0,889.6881818181818,9786.57,2.2,4.1,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00896,8.0,1050.7075,8405.66,2.0,4.0,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00897,8.0,798.375,6387.0,2.0,4.142857142857143,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00898,9.0,530.5555555555555,4775.0,1.8,3.6666666666666665,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00899,6.0,563.0466666666666,3378.2799999999997,1.5,4.0,2.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00900,6.0,436.40166666666664,2618.41,2.0,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00901,3.0,833.2066666666666,2499.62,1.0,3.6666666666666665,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00902,8.0,757.6962500000001,6061.570000000001,2.0,3.5,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00903,6.0,443.97166666666664,2663.83,1.5,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00904,6.0,1402.7483333333332,8416.49,1.5,3.6666666666666665,2.0,2.0,1,Frequent High-Value Customers,-1
CUST_00905,5.0,1762.654,8813.27,1.25,4.0,2.0,1.0,1,Frequent High-Value Customers,2
CUST_00906,9.0,1170.2744444444445,10532.470000000001,4.5,4.125,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00907,7.0,329.7285714285714,2308.1,1.75,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00908,8.0,372.99125000000004,2983.9300000000003,2.0,3.3333333333333335,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00909,3.0,627.4699999999999,1882.4099999999999,1.5,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00910,7.0,616.9828571428571,4318.88,1.75,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00911,3.0,535.02,1605.06,1.0,4.051247275223099,1.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00912,4.0,577.5,2310.0,1.3333333333333333,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00913,6.0,484.325,2905.95,2.0,4.0,4.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00914,6.0,376.5683333333333,2259.41,1.5,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00915,4.0,930.8325,3723.33,1.3333333333333333,4.666666666666667,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00916,3.0,517.0566666666667,1551.17,1.5,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00917,8.0,559.26625,4474.13,1.6,3.7142857142857144,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00918,8.0,895.8125,7166.5,2.0,4.25,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00919,3.0,1901.0,5703.0,1.5,5.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00920,7.0,850.8971428571429,5956.28,2.3333333333333335,3.75,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00921,8.0,623.31625,4986.53,1.6,3.75,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00922,4.0,430.825,1723.3,1.3333333333333333,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00923,6.0,819.4833333333332,4916.9,1.5,4.2,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00924,6.0,847.0383333333333,5082.23,2.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00925,3.0,1132.5133333333333,3397.54,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00926,4.0,206.135,824.54,2.0,4.333333333333333,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00927,7.0,519.8028571428571,3638.62,1.4,4.142857142857143,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00928,9.0,546.4511111111111,4918.06,4.5,4.0,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00929,8.0,987.34375,7898.75,2.0,4.0,5.0,3.0,1,Frequent High-Value Customers,-1
CUST_00930,10.0,613.0699999999999,6130.7,2.5,4.285714285714286,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00931,3.0,885.1966666666667,2655.59,1.0,3.6666666666666665,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00932,9.0,467.81111111111113,4210.3,2.25,3.6666666666666665,2.0,4.0,1,Frequent High-Value Customers,-1
CUST_00933,6.0,541.045,3246.27,1.5,3.8,2.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00934,10.0,460.849,4608.49,2.0,4.125,4.0,0.0,1,Frequent High-Value Customers,0
CUST_00935,5.0,625.264,3126.32,1.6666666666666667,3.75,1.0,2.0,0,Occasional Moderate-Value Customers,0
