payment_id,order_id,payment_method,payment_status,transaction_amount
PAY_008304,ORD_008304,Credit Card,Failed,217.03
PAY_008305,ORD_008305,UPI,Successful,260.88
PAY_008306,ORD_008306,Wallet,Successful,174.42
PAY_008307,ORD_008307,UPI,Successful,267.32
PAY_008308,ORD_008308,UPI,Successful,1370.76
PAY_008309,ORD_008309,UPI,Successful,165.73
PAY_008310,ORD_008310,Credit Card,Successful,185.08
PAY_008311,ORD_008311,UPI,Successful,1198.03
PAY_008312,ORD_008312,Credit Card,Successful,860.84
PAY_008313,ORD_008313,UPI,Successful,499.78
PAY_008314,ORD_008314,UPI,Successful,183.82
PAY_008315,ORD_008315,Wallet,Successful,204.68
PAY_008316,ORD_008316,UPI,Successful,137.59
PAY_008317,ORD_008317,UPI,Successful,152.72
PAY_008318,ORD_008318,Cash,Successful,412.51
PAY_008319,ORD_008319,UPI,Successful,683.63
PAY_008320,ORD_008320,Credit Card,Successful,80.0
PAY_008321,ORD_008321,UPI,Successful,1284.19
PAY_008322,ORD_008322,UPI,Successful,504.44
PAY_008323,ORD_008323,UPI,Successful,341.21
PAY_008324,ORD_008324,UPI,Successful,407.92
PAY_008325,ORD_008325,Cash,Successful,1636.72
PAY_008326,ORD_008326,UPI,Successful,318.75
PAY_008327,ORD_008327,UPI,Successful,388.62
PAY_008328,ORD_008328,Credit Card,Successful,201.91
PAY_008329,ORD_008329,UPI,Successful,257.77
PAY_008330,ORD_008330,UPI,Successful,1423.53
PAY_008331,ORD_008331,UPI,Successful,168.8
PAY_008332,ORD_008332,UPI,Successful,80.0
PAY_008333,ORD_008333,Wallet,Successful,271.5
PAY_008334,ORD_008334,Debit Card,Successful,1849.44
PAY_008335,ORD_008335,Debit Card,Successful,492.84
PAY_008336,ORD_008336,Wallet,Successful,1868.32
PAY_008337,ORD_008337,UPI,Successful,766.86
PAY_008338,ORD_008338,Cash,Successful,875.68
PAY_008339,ORD_008339,Cash,Successful,390.03
PAY_008340,ORD_008340,UPI,Successful,357.24
PAY_008341,ORD_008341,Debit Card,Successful,207.09
PAY_008342,ORD_008342,UPI,Successful,945.4
PAY_008343,ORD_008343,Cash,Successful,2092.57
PAY_008344,ORD_008344,UPI,Successful,1218.59
PAY_008345,ORD_008345,Cash,Successful,564.98
PAY_008346,ORD_008346,UPI,Successful,1060.02
PAY_008347,ORD_008347,Credit Card,Successful,567.69
PAY_008348,ORD_008348,UPI,Successful,251.38
PAY_008349,ORD_008349,UPI,Successful,1578.37
PAY_008350,ORD_008350,UPI,Successful,82.26
PAY_008351,ORD_008351,UPI,Refunded,186.95
PAY_008352,ORD_008352,UPI,Successful,154.86
PAY_008353,ORD_008353,UPI,Successful,339.42
PAY_008354,ORD_008354,Debit Card,Failed,296.01
PAY_008355,ORD_008355,UPI,Successful,192.36
PAY_008356,ORD_008356,Wallet,Successful,379.12
PAY_008357,ORD_008357,UPI,Successful,139.97
PAY_008358,ORD_008358,UPI,Successful,1239.75
PAY_008359,ORD_008359,UPI,Successful,271.62
PAY_008360,ORD_008360,UPI,Successful,986.8
PAY_008361,ORD_008361,UPI,Successful,233.4
PAY_008362,ORD_008362,Debit Card,Successful,174.23
PAY_008363,ORD_008363,Credit Card,Successful,367.8
PAY_008364,ORD_008364,Wallet,Successful,883.96
PAY_008365,ORD_008365,UPI,Successful,448.99
PAY_008366,ORD_008366,Debit Card,Successful,1008.33
PAY_008367,ORD_008367,UPI,Successful,287.14
PAY_008368,ORD_008368,UPI,Successful,1095.65
PAY_008369,ORD_008369,UPI,Successful,300.78
PAY_008370,ORD_008370,Debit Card,Successful,708.65
PAY_008371,ORD_008371,Cash,Successful,350.34
PAY_008372,ORD_008372,Credit Card,Successful,941.82
PAY_008373,ORD_008373,UPI,Successful,798.52
PAY_008374,ORD_008374,Debit Card,Successful,237.49
PAY_008375,ORD_008375,Credit Card,Successful,80.0
PAY_008376,ORD_008376,UPI,Failed,1276.75
PAY_008377,ORD_008377,Wallet,Successful,1180.79
PAY_008378,ORD_008378,UPI,Successful,1890.79
PAY_008379,ORD_008379,UPI,Successful,463.32
PAY_008380,ORD_008380,Cash,Successful,253.83
PAY_008381,ORD_008381,UPI,Successful,720.81
PAY_008382,ORD_008382,UPI,Successful,174.76
PAY_008383,ORD_008383,Credit Card,Successful,427.74
PAY_008384,ORD_008384,UPI,Successful,557.5
PAY_008385,ORD_008385,Credit Card,Successful,333.87
PAY_008386,ORD_008386,Wallet,Successful,1760.29
PAY_008387,ORD_008387,UPI,Successful,235.98
PAY_008388,ORD_008388,UPI,Successful,748.63
PAY_008389,ORD_008389,UPI,Successful,185.7
PAY_008390,ORD_008390,UPI,Successful,283.74
PAY_008391,ORD_008391,Debit Card,Successful,977.02
PAY_008392,ORD_008392,Credit Card,Successful,375.19
PAY_008393,ORD_008393,UPI,Successful,601.66
PAY_008394,ORD_008394,Credit Card,Successful,573.84
PAY_008395,ORD_008395,UPI,Successful,1427.38
PAY_008396,ORD_008396,UPI,Successful,266.74
PAY_008397,ORD_008397,UPI,Successful,259.02
PAY_008398,ORD_008398,UPI,Successful,80.0
PAY_008399,ORD_008399,UPI,Successful,416.16
PAY_008400,ORD_008400,Wallet,Successful,785.88
PAY_008401,ORD_008401,UPI,Successful,1097.16
PAY_008402,ORD_008402,Wallet,Successful,127.97
PAY_008403,ORD_008403,Wallet,Successful,1322.03
PAY_008404,ORD_008404,Credit Card,Successful,999.94
PAY_008405,ORD_008405,Credit Card,Successful,220.85
PAY_008406,ORD_008406,Wallet,Successful,974.94
PAY_008407,ORD_008407,UPI,Successful,423.9
PAY_008408,ORD_008408,Credit Card,Successful,453.18
PAY_008409,ORD_008409,Wallet,Failed,766.61
PAY_008410,ORD_008410,Wallet,Successful,2920.3
PAY_008411,ORD_008411,Debit Card,Successful,167.66
PAY_008412,ORD_008412,UPI,Successful,746.41
PAY_008413,ORD_008413,Credit Card,Successful,603.32
PAY_008414,ORD_008414,Wallet,Successful,181.99
PAY_008415,ORD_008415,UPI,Successful,1202.15
PAY_008416,ORD_008416,Credit Card,Successful,1547.28
PAY_008417,ORD_008417,UPI,Successful,563.85
PAY_008418,ORD_008418,Wallet,Successful,139.42
PAY_008419,ORD_008419,UPI,Successful,4137.25
PAY_008420,ORD_008420,UPI,Successful,722.51
PAY_008421,ORD_008421,Credit Card,Successful,102.9
PAY_008422,ORD_008422,UPI,Successful,678.15
PAY_008423,ORD_008423,UPI,Successful,496.7
PAY_008424,ORD_008424,UPI,Successful,456.47
PAY_008425,ORD_008425,Credit Card,Successful,198.83
PAY_008426,ORD_008426,UPI,Successful,2244.6
PAY_008427,ORD_008427,UPI,Successful,1487.1
PAY_008428,ORD_008428,UPI,Refunded,1963.71
PAY_008429,ORD_008429,Cash,Successful,2098.37
PAY_008430,ORD_008430,Wallet,Successful,330.86
PAY_008431,ORD_008431,Debit Card,Successful,204.02
PAY_008432,ORD_008432,Credit Card,Successful,218.74
PAY_008433,ORD_008433,UPI,Successful,224.75
PAY_008434,ORD_008434,Wallet,Successful,772.27
PAY_008435,ORD_008435,UPI,Successful,112.47
PAY_008436,ORD_008436,UPI,Successful,403.71
PAY_008437,ORD_008437,UPI,Successful,1383.57
PAY_008438,ORD_008438,Debit Card,Successful,490.47
PAY_008439,ORD_008439,Credit Card,Failed,193.04
PAY_008440,ORD_008440,UPI,Successful,760.54
PAY_008441,ORD_008441,Debit Card,Successful,871.41
PAY_008442,ORD_008442,UPI,Successful,351.28
PAY_008443,ORD_008443,Credit Card,Successful,342.7
PAY_008444,ORD_008444,Cash,Successful,552.67
PAY_008445,ORD_008445,Debit Card,Successful,730.64
PAY_008446,ORD_008446,Credit Card,Successful,3481.65
PAY_008447,ORD_008447,Debit Card,Successful,140.83
PAY_008448,ORD_008448,UPI,Successful,238.42
PAY_008449,ORD_008449,UPI,Successful,157.91
PAY_008450,ORD_008450,UPI,Successful,2420.53
PAY_008451,ORD_008451,UPI,Successful,2031.4
PAY_008452,ORD_008452,Wallet,Successful,543.98
PAY_008453,ORD_008453,UPI,Successful,482.78
PAY_008454,ORD_008454,Credit Card,Successful,307.17
PAY_008455,ORD_008455,Credit Card,Successful,165.9
PAY_008456,ORD_008456,Credit Card,Successful,951.95
PAY_008457,ORD_008457,UPI,Successful,472.52
PAY_008458,ORD_008458,Wallet,Successful,619.87
PAY_008459,ORD_008459,UPI,Successful,1028.71
PAY_008460,ORD_008460,UPI,Successful,472.42
PAY_008461,ORD_008461,UPI,Successful,1479.12
PAY_008462,ORD_008462,UPI,Successful,150.45
PAY_008463,ORD_008463,Debit Card,Successful,120.33
PAY_008464,ORD_008464,UPI,Successful,333.81
PAY_008465,ORD_008465,UPI,Successful,1017.66
PAY_008466,ORD_008466,UPI,Refunded,276.4
PAY_008467,ORD_008467,Debit Card,Successful,481.29
PAY_008468,ORD_008468,UPI,Successful,686.89
PAY_008469,ORD_008469,UPI,Successful,101.7
PAY_008470,ORD_008470,UPI,Successful,1554.15
PAY_008471,ORD_008471,Debit Card,Successful,119.77
PAY_008472,ORD_008472,UPI,Successful,351.41
PAY_008473,ORD_008473,UPI,Successful,543.34
PAY_008474,ORD_008474,UPI,Successful,83.53
PAY_008475,ORD_008475,UPI,Refunded,487.74
PAY_008476,ORD_008476,UPI,Successful,814.98
PAY_008477,ORD_008477,Debit Card,Successful,197.37
PAY_008478,ORD_008478,UPI,Successful,275.45
PAY_008479,ORD_008479,UPI,Successful,509.54
PAY_008480,ORD_008480,UPI,Successful,460.67
PAY_008481,ORD_008481,UPI,Successful,873.84
PAY_008482,ORD_008482,Credit Card,Successful,162.93
PAY_008483,ORD_008483,UPI,Successful,553.86
PAY_008484,ORD_008484,UPI,Successful,148.89
PAY_008485,ORD_008485,UPI,Successful,2109.66
PAY_008486,ORD_008486,Credit Card,Successful,1227.35
PAY_008487,ORD_008487,Wallet,Successful,325.71
PAY_008488,ORD_008488,UPI,Successful,5000.0
PAY_008489,ORD_008489,UPI,Successful,356.35
PAY_008490,ORD_008490,Wallet,Successful,478.55
PAY_008491,ORD_008491,Credit Card,Successful,2777.02
PAY_008492,ORD_008492,UPI,Successful,224.9
PAY_008493,ORD_008493,UPI,Refunded,606.75
PAY_008494,ORD_008494,Debit Card,Successful,1724.64
PAY_008495,ORD_008495,Debit Card,Successful,560.8
PAY_008496,ORD_008496,Wallet,Successful,270.14
PAY_008497,ORD_008497,Credit Card,Successful,457.62
PAY_008498,ORD_008498,UPI,Successful,80.0
PAY_008499,ORD_008499,UPI,Refunded,1033.46
PAY_008500,ORD_008500,UPI,Successful,269.45
PAY_008501,ORD_008501,UPI,Successful,652.17
PAY_008502,ORD_008502,Debit Card,Successful,111.28
PAY_008503,ORD_008503,Wallet,Successful,998.25
PAY_008504,ORD_008504,UPI,Successful,97.2
PAY_008505,ORD_008505,UPI,Successful,165.63
PAY_008506,ORD_008506,UPI,Successful,542.64
PAY_008507,ORD_008507,Cash,Successful,318.39
PAY_008508,ORD_008508,UPI,Successful,1467.09
PAY_008509,ORD_008509,Debit Card,Successful,194.06
PAY_008510,ORD_008510,Wallet,Successful,116.86
PAY_008511,ORD_008511,Wallet,Successful,654.88
PAY_008512,ORD_008512,UPI,Successful,370.33
PAY_008513,ORD_008513,UPI,Successful,250.65
PAY_008514,ORD_008514,UPI,Successful,334.09
PAY_008515,ORD_008515,UPI,Successful,981.48
PAY_008516,ORD_008516,UPI,Successful,1169.32
PAY_008517,ORD_008517,UPI,Successful,92.93
PAY_008518,ORD_008518,Wallet,Successful,80.0
PAY_008519,ORD_008519,UPI,Successful,1375.54
PAY_008520,ORD_008520,UPI,Successful,3366.58
PAY_008521,ORD_008521,Credit Card,Successful,772.95
PAY_008522,ORD_008522,UPI,Successful,718.69
PAY_008523,ORD_008523,UPI,Successful,163.26
PAY_008524,ORD_008524,Debit Card,Successful,1101.0
PAY_008525,ORD_008525,Credit Card,Successful,609.24
PAY_008526,ORD_008526,Debit Card,Successful,182.33
PAY_008527,ORD_008527,Wallet,Successful,2641.77
PAY_008528,ORD_008528,UPI,Successful,101.57
PAY_008529,ORD_008529,Debit Card,Successful,879.26
PAY_008530,ORD_008530,UPI,Successful,1883.1
PAY_008531,ORD_008531,Wallet,Refunded,251.66
PAY_008532,ORD_008532,UPI,Successful,1087.18
PAY_008533,ORD_008533,Credit Card,Successful,393.74
PAY_008534,ORD_008534,UPI,Successful,212.73
PAY_008535,ORD_008535,UPI,Successful,188.29
PAY_008536,ORD_008536,Credit Card,Successful,2126.68
PAY_008537,ORD_008537,Credit Card,Successful,3510.61
PAY_008538,ORD_008538,UPI,Failed,266.45
PAY_008539,ORD_008539,Credit Card,Successful,162.3
PAY_008540,ORD_008540,Debit Card,Successful,164.97
PAY_008541,ORD_008541,UPI,Successful,703.63
PAY_008542,ORD_008542,UPI,Successful,1124.41
PAY_008543,ORD_008543,Wallet,Successful,660.8
PAY_008544,ORD_008544,UPI,Successful,1505.87
PAY_008545,ORD_008545,UPI,Successful,281.81
PAY_008546,ORD_008546,Debit Card,Successful,513.51
PAY_008547,ORD_008547,UPI,Successful,279.99
PAY_008548,ORD_008548,UPI,Successful,4410.59
PAY_008549,ORD_008549,Debit Card,Successful,1380.87
PAY_008550,ORD_008550,UPI,Failed,756.14
PAY_008551,ORD_008551,UPI,Successful,2103.16
PAY_008552,ORD_008552,Credit Card,Refunded,1176.33
PAY_008553,ORD_008553,UPI,Successful,259.06
PAY_008554,ORD_008554,Debit Card,Successful,445.11
PAY_008555,ORD_008555,Credit Card,Successful,83.38
PAY_008556,ORD_008556,UPI,Successful,206.96
PAY_008557,ORD_008557,UPI,Successful,355.02
PAY_008558,ORD_008558,Credit Card,Successful,177.95
PAY_008559,ORD_008559,UPI,Successful,283.41
PAY_008560,ORD_008560,Wallet,Successful,657.08
PAY_008561,ORD_008561,UPI,Successful,477.2
PAY_008562,ORD_008562,UPI,Successful,795.98
PAY_008563,ORD_008563,UPI,Successful,1427.22
PAY_008564,ORD_008564,Credit Card,Successful,134.09
PAY_008565,ORD_008565,Credit Card,Successful,429.02
PAY_008566,ORD_008566,Debit Card,Successful,349.2
PAY_008567,ORD_008567,Debit Card,Successful,1030.05
PAY_008568,ORD_008568,UPI,Successful,208.11
PAY_008569,ORD_008569,Credit Card,Successful,1971.02
PAY_008570,ORD_008570,UPI,Successful,305.96
PAY_008571,ORD_008571,Credit Card,Successful,1150.2
PAY_008572,ORD_008572,UPI,Successful,237.84
PAY_008573,ORD_008573,Debit Card,Successful,1602.04
PAY_008574,ORD_008574,UPI,Successful,237.03
PAY_008575,ORD_008575,UPI,Successful,1601.61
PAY_008576,ORD_008576,UPI,Successful,200.89
PAY_008577,ORD_008577,Debit Card,Successful,745.03
PAY_008578,ORD_008578,UPI,Successful,679.38
PAY_008579,ORD_008579,Debit Card,Successful,923.01
PAY_008580,ORD_008580,UPI,Successful,1346.5
PAY_008581,ORD_008581,UPI,Successful,96.66
PAY_008582,ORD_008582,UPI,Successful,240.95
PAY_008583,ORD_008583,Debit Card,Successful,576.02
PAY_008584,ORD_008584,UPI,Successful,142.17
PAY_008585,ORD_008585,Credit Card,Successful,513.15
PAY_008586,ORD_008586,UPI,Successful,787.52
PAY_008587,ORD_008587,UPI,Refunded,446.64
PAY_008588,ORD_008588,UPI,Successful,1652.71
PAY_008589,ORD_008589,UPI,Successful,94.54
PAY_008590,ORD_008590,UPI,Successful,445.6
PAY_008591,ORD_008591,Credit Card,Successful,3186.65
PAY_008592,ORD_008592,UPI,Successful,124.93
PAY_008593,ORD_008593,Credit Card,Successful,819.03
PAY_008594,ORD_008594,UPI,Successful,462.2
PAY_008595,ORD_008595,UPI,Successful,358.07
PAY_008596,ORD_008596,UPI,Successful,1343.14
PAY_008597,ORD_008597,Credit Card,Successful,915.13
PAY_008598,ORD_008598,UPI,Successful,817.53
PAY_008599,ORD_008599,UPI,Successful,725.99
PAY_008600,ORD_008600,Debit Card,Successful,95.11
PAY_008601,ORD_008601,Debit Card,Successful,162.48
PAY_008602,ORD_008602,Credit Card,Successful,800.83
PAY_008603,ORD_008603,UPI,Successful,262.74
PAY_008604,ORD_008604,Credit Card,Successful,300.64
PAY_008605,ORD_008605,UPI,Refunded,771.74
PAY_008606,ORD_008606,Debit Card,Successful,350.43
PAY_008607,ORD_008607,Cash,Successful,3810.39
PAY_008608,ORD_008608,UPI,Successful,1245.06
PAY_008609,ORD_008609,Debit Card,Successful,1212.44
PAY_008610,ORD_008610,UPI,Successful,582.38
PAY_008611,ORD_008611,UPI,Successful,269.01
PAY_008612,ORD_008612,Debit Card,Successful,164.18
PAY_008613,ORD_008613,Debit Card,Successful,512.14
PAY_008614,ORD_008614,Wallet,Successful,815.74
PAY_008615,ORD_008615,Wallet,Successful,369.78
PAY_008616,ORD_008616,UPI,Refunded,472.19
PAY_008617,ORD_008617,Debit Card,Successful,3291.67
PAY_008618,ORD_008618,Cash,Successful,1763.27
PAY_008619,ORD_008619,Credit Card,Successful,256.61
PAY_008620,ORD_008620,Credit Card,Successful,832.56
PAY_008621,ORD_008621,UPI,Successful,476.35
PAY_008622,ORD_008622,Cash,Successful,428.52
PAY_008623,ORD_008623,Wallet,Successful,942.88
PAY_008624,ORD_008624,UPI,Successful,1239.91
PAY_008625,ORD_008625,UPI,Successful,306.14
PAY_008626,ORD_008626,Credit Card,Successful,444.04
PAY_008627,ORD_008627,Debit Card,Successful,171.73
PAY_008628,ORD_008628,Debit Card,Successful,585.74
PAY_008629,ORD_008629,Credit Card,Successful,163.04
PAY_008630,ORD_008630,UPI,Successful,786.63
PAY_008631,ORD_008631,UPI,Successful,701.19
PAY_008632,ORD_008632,Credit Card,Successful,151.61
PAY_008633,ORD_008633,UPI,Successful,429.23
PAY_008634,ORD_008634,UPI,Successful,3119.41
PAY_008635,ORD_008635,Wallet,Successful,457.07
PAY_008636,ORD_008636,UPI,Successful,2334.63
PAY_008637,ORD_008637,Credit Card,Successful,1879.08
PAY_008638,ORD_008638,Credit Card,Successful,587.31
PAY_008639,ORD_008639,UPI,Successful,857.71
PAY_008640,ORD_008640,Wallet,Successful,315.01
PAY_008641,ORD_008641,UPI,Successful,325.13
PAY_008642,ORD_008642,UPI,Successful,1034.19
PAY_008643,ORD_008643,Wallet,Successful,632.46
PAY_008644,ORD_008644,UPI,Successful,986.17
PAY_008645,ORD_008645,Debit Card,Successful,287.22
PAY_008646,ORD_008646,Cash,Successful,94.66
PAY_008647,ORD_008647,UPI,Successful,797.12
PAY_008648,ORD_008648,Credit Card,Successful,1463.43
PAY_008649,ORD_008649,UPI,Successful,147.16
PAY_008650,ORD_008650,Debit Card,Successful,380.08
PAY_008651,ORD_008651,Wallet,Failed,404.62
PAY_008652,ORD_008652,UPI,Successful,1130.02
PAY_008653,ORD_008653,UPI,Successful,1028.61
PAY_008654,ORD_008654,Credit Card,Successful,329.82
PAY_008655,ORD_008655,Debit Card,Successful,80.0
PAY_008656,ORD_008656,UPI,Successful,281.11
PAY_008657,ORD_008657,UPI,Successful,1073.48
PAY_008658,ORD_008658,UPI,Successful,289.05
PAY_008659,ORD_008659,Debit Card,Successful,408.3
PAY_008660,ORD_008660,Credit Card,Refunded,240.6
PAY_008661,ORD_008661,UPI,Successful,657.36
PAY_008662,ORD_008662,UPI,Successful,838.92
PAY_008663,ORD_008663,Debit Card,Successful,215.16
PAY_008664,ORD_008664,UPI,Failed,934.09
PAY_008665,ORD_008665,UPI,Successful,171.2
PAY_008666,ORD_008666,Credit Card,Successful,249.4
PAY_008667,ORD_008667,UPI,Successful,419.45
PAY_008668,ORD_008668,UPI,Successful,1753.25
PAY_008669,ORD_008669,Credit Card,Successful,565.32
PAY_008670,ORD_008670,UPI,Failed,153.72
PAY_008671,ORD_008671,UPI,Successful,381.79
PAY_008672,ORD_008672,Credit Card,Successful,164.56
PAY_008673,ORD_008673,UPI,Successful,97.3
PAY_008674,ORD_008674,UPI,Successful,80.0
PAY_008675,ORD_008675,UPI,Successful,142.86
PAY_008676,ORD_008676,UPI,Successful,285.46
PAY_008677,ORD_008677,UPI,Successful,248.84
PAY_008678,ORD_008678,Debit Card,Successful,169.21
PAY_008679,ORD_008679,Debit Card,Failed,974.74
PAY_008680,ORD_008680,Wallet,Successful,545.63
PAY_008681,ORD_008681,UPI,Successful,1250.94
PAY_008682,ORD_008682,UPI,Successful,412.51
PAY_008683,ORD_008683,Credit Card,Successful,453.73
PAY_008684,ORD_008684,Wallet,Successful,3034.25
PAY_008685,ORD_008685,UPI,Successful,127.43
PAY_008686,ORD_008686,UPI,Successful,880.45
PAY_008687,ORD_008687,UPI,Successful,181.62
PAY_008688,ORD_008688,UPI,Successful,420.45
PAY_008689,ORD_008689,UPI,Successful,223.38
PAY_008690,ORD_008690,UPI,Successful,1030.54
PAY_008691,ORD_008691,UPI,Successful,765.04
PAY_008692,ORD_008692,UPI,Successful,2532.54
PAY_008693,ORD_008693,UPI,Successful,775.16
PAY_008694,ORD_008694,Debit Card,Successful,1052.02
PAY_008695,ORD_008695,UPI,Successful,894.57
PAY_008696,ORD_008696,Credit Card,Successful,1282.35
PAY_008697,ORD_008697,Credit Card,Successful,1933.43
PAY_008698,ORD_008698,UPI,Successful,407.49
PAY_008699,ORD_008699,UPI,Successful,592.55
PAY_008700,ORD_008700,Debit Card,Successful,586.93
PAY_008701,ORD_008701,UPI,Successful,461.86
PAY_008702,ORD_008702,Wallet,Successful,549.07
PAY_008703,ORD_008703,Cash,Successful,497.14
PAY_008704,ORD_008704,Wallet,Successful,1203.04
PAY_008705,ORD_008705,Credit Card,Successful,215.54
PAY_008706,ORD_008706,UPI,Successful,192.11
PAY_008707,ORD_008707,UPI,Successful,1124.12
PAY_008708,ORD_008708,Cash,Successful,152.61
PAY_008709,ORD_008709,UPI,Successful,128.29
PAY_008710,ORD_008710,UPI,Successful,1755.6
PAY_008711,ORD_008711,UPI,Failed,748.36
PAY_008712,ORD_008712,Wallet,Successful,424.92
PAY_008713,ORD_008713,UPI,Successful,533.42
PAY_008714,ORD_008714,UPI,Successful,413.78
PAY_008715,ORD_008715,Credit Card,Successful,2156.38
PAY_008716,ORD_008716,UPI,Successful,1316.68
PAY_008717,ORD_008717,Debit Card,Successful,867.23
PAY_008718,ORD_008718,UPI,Successful,402.84
PAY_008719,ORD_008719,Debit Card,Successful,340.65
PAY_008720,ORD_008720,UPI,Successful,518.3
PAY_008721,ORD_008721,Cash,Successful,300.5
PAY_008722,ORD_008722,UPI,Successful,80.0
PAY_008723,ORD_008723,UPI,Successful,462.71
PAY_008724,ORD_008724,UPI,Successful,1323.33
PAY_008725,ORD_008725,UPI,Successful,1214.13
PAY_008726,ORD_008726,Cash,Successful,1296.39
PAY_008727,ORD_008727,Debit Card,Successful,1147.61
PAY_008728,ORD_008728,Debit Card,Successful,1211.85
PAY_008729,ORD_008729,UPI,Successful,297.56
PAY_008730,ORD_008730,Wallet,Successful,118.62
PAY_008731,ORD_008731,UPI,Refunded,555.29
PAY_008732,ORD_008732,UPI,Successful,588.02
PAY_008733,ORD_008733,Debit Card,Successful,728.1
PAY_008734,ORD_008734,Debit Card,Successful,132.38
PAY_008735,ORD_008735,Debit Card,Successful,237.17
PAY_008736,ORD_008736,Wallet,Successful,154.62
PAY_008737,ORD_008737,UPI,Successful,346.54
PAY_008738,ORD_008738,UPI,Successful,105.68
PAY_008739,ORD_008739,UPI,Successful,1633.87
PAY_008740,ORD_008740,UPI,Successful,91.82
PAY_008741,ORD_008741,Wallet,Successful,377.39
PAY_008742,ORD_008742,UPI,Successful,1721.89
PAY_008743,ORD_008743,Wallet,Successful,691.4
PAY_008744,ORD_008744,UPI,Successful,1628.11
PAY_008745,ORD_008745,UPI,Successful,746.87
PAY_008746,ORD_008746,UPI,Successful,778.2
PAY_008747,ORD_008747,UPI,Successful,352.46
PAY_008748,ORD_008748,UPI,Successful,245.87
PAY_008749,ORD_008749,Credit Card,Successful,169.66
PAY_008750,ORD_008750,UPI,Successful,335.91
PAY_008751,ORD_008751,Debit Card,Successful,977.01
PAY_008752,ORD_008752,UPI,Successful,951.66
PAY_008753,ORD_008753,UPI,Successful,505.02
PAY_008754,ORD_008754,UPI,Failed,225.8
PAY_008755,ORD_008755,Wallet,Successful,381.6
PAY_008756,ORD_008756,UPI,Successful,397.68
PAY_008757,ORD_008757,Wallet,Successful,254.88
PAY_008758,ORD_008758,UPI,Successful,1261.09
PAY_008759,ORD_008759,UPI,Successful,199.96
PAY_008760,ORD_008760,UPI,Successful,80.0
PAY_008761,ORD_008761,UPI,Successful,547.25
PAY_008762,ORD_008762,UPI,Successful,446.6
PAY_008763,ORD_008763,Credit Card,Successful,889.17
PAY_008764,ORD_008764,UPI,Successful,266.67
PAY_008765,ORD_008765,UPI,Successful,162.44
PAY_008766,ORD_008766,Credit Card,Successful,215.24
PAY_008767,ORD_008767,UPI,Successful,406.39
PAY_008768,ORD_008768,Debit Card,Successful,177.69
PAY_008769,ORD_008769,Wallet,Successful,1563.21
PAY_008770,ORD_008770,UPI,Successful,905.21
PAY_008771,ORD_008771,Debit Card,Successful,818.84
PAY_008772,ORD_008772,UPI,Successful,80.0
PAY_008773,ORD_008773,Wallet,Successful,2514.06
PAY_008774,ORD_008774,UPI,Successful,488.28
PAY_008775,ORD_008775,UPI,Successful,1527.93
PAY_008776,ORD_008776,Wallet,Successful,1257.54
PAY_008777,ORD_008777,UPI,Successful,178.89
PAY_008778,ORD_008778,Debit Card,Successful,941.99
PAY_008779,ORD_008779,UPI,Refunded,477.16
PAY_008780,ORD_008780,UPI,Successful,518.01
PAY_008781,ORD_008781,Cash,Successful,895.62
PAY_008782,ORD_008782,Debit Card,Successful,599.21
PAY_008783,ORD_008783,Debit Card,Failed,365.04
PAY_008784,ORD_008784,UPI,Successful,180.66
PAY_008785,ORD_008785,UPI,Successful,402.42
PAY_008786,ORD_008786,UPI,Failed,235.51
PAY_008787,ORD_008787,Wallet,Successful,994.53
PAY_008788,ORD_008788,Debit Card,Successful,564.52
PAY_008789,ORD_008789,Debit Card,Successful,1259.31
PAY_008790,ORD_008790,UPI,Successful,384.76
PAY_008791,ORD_008791,UPI,Successful,177.02
PAY_008792,ORD_008792,UPI,Successful,1385.61
PAY_008793,ORD_008793,UPI,Failed,415.83
PAY_008794,ORD_008794,UPI,Successful,1121.81
PAY_008795,ORD_008795,Credit Card,Successful,114.31
PAY_008796,ORD_008796,Wallet,Successful,163.71
PAY_008797,ORD_008797,UPI,Failed,1409.43
PAY_008798,ORD_008798,Wallet,Successful,1298.34
PAY_008799,ORD_008799,Debit Card,Successful,80.0
PAY_008800,ORD_008800,Debit Card,Successful,598.76
PAY_008801,ORD_008801,Credit Card,Successful,279.36
PAY_008802,ORD_008802,UPI,Successful,922.22
PAY_008803,ORD_008803,UPI,Successful,1453.47
PAY_008804,ORD_008804,Debit Card,Failed,5000.0
PAY_008805,ORD_008805,Wallet,Successful,130.45
PAY_008806,ORD_008806,UPI,Successful,456.09
PAY_008807,ORD_008807,Credit Card,Successful,1069.09
PAY_008808,ORD_008808,Wallet,Successful,2485.16
PAY_008809,ORD_008809,UPI,Successful,279.23
PAY_008810,ORD_008810,Credit Card,Successful,1431.17
PAY_008811,ORD_008811,Debit Card,Successful,1571.1
PAY_008812,ORD_008812,Debit Card,Successful,503.03
PAY_008813,ORD_008813,UPI,Successful,236.53
PAY_008814,ORD_008814,UPI,Successful,781.82
PAY_008815,ORD_008815,UPI,Successful,112.89
PAY_008816,ORD_008816,Wallet,Successful,138.87
PAY_008817,ORD_008817,Wallet,Successful,409.51
PAY_008818,ORD_008818,Wallet,Successful,729.6
PAY_008819,ORD_008819,Cash,Successful,421.79
PAY_008820,ORD_008820,UPI,Successful,256.59
PAY_008821,ORD_008821,Wallet,Successful,2867.77
